Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
276.42,230.0,0.4441091527872842,0,0.2494,0.0088,55.8
276.42,235.0,0.4441091527872842,0,0.2494,0.0088,42.4
276.42,250.0,0.4441091527872842,0,0.2494,0.0088,38.6
276.42,260.0,0.4441091527872842,0,0.2494,0.0088,31.25
276.42,265.0,0.4441091527872842,0,0.2494,0.0088,28.05
276.42,270.0,0.4441091527872842,0,0.2494,0.0088,24.3
276.42,275.0,0.4441091527872842,0,0.2494,0.0088,21.65
276.42,280.0,0.4441091527872842,0,0.2494,0.0088,18.25
276.42,285.0,0.4441091527872842,0,0.2494,0.0088,15.8
276.42,290.0,0.4441091527872842,0,0.2494,0.0088,13.15
276.42,295.0,0.4441091527872842,0,0.2494,0.0088,11.75
276.42,300.0,0.4441091527872842,0,0.2494,0.0088,9.15
276.42,305.0,0.4441091527872842,0,0.2494,0.0088,7.5
276.42,310.0,0.4441091527872842,0,0.2494,0.0088,6.05
276.42,315.0,0.4441091527872842,0,0.2494,0.0088,4.9
276.42,320.0,0.4441091527872842,0,0.2494,0.0088,3.9
276.42,325.0,0.4441091527872842,0,0.2494,0.0088,3.15
276.42,330.0,0.4441091527872842,0,0.2494,0.0088,2.71
276.42,335.0,0.4441091527872842,0,0.2494,0.0088,1.91
276.42,340.0,0.4441091527872842,0,0.2494,0.0088,2.24
276.42,345.0,0.4441091527872842,0,0.2494,0.0088,1.27
276.42,350.0,0.4441091527872842,0,0.2494,0.0088,0.93
276.42,355.0,0.4441091527872842,0,0.2494,0.0088,0.93
276.42,360.0,0.4441091527872842,0,0.2494,0.0088,0.9
276.42,365.0,0.4441091527872842,0,0.2494,0.0088,0.75
276.42,370.0,0.4441091527872842,0,0.2494,0.0088,0.75
276.42,375.0,0.4441091527872842,0,0.2494,0.0088,1.02
276.42,380.0,0.4441091527872842,0,0.2494,0.0088,0.92
276.42,385.0,0.4441091527872842,0,0.2494,0.0088,1.14
276.42,390.0,0.4441091527872842,0,0.2494,0.0088,1.11
276.42,400.0,0.4441091527872842,0,0.2494,0.0088,1.06
276.42,405.0,0.4441091527872842,0,0.2494,0.0088,1.06
276.42,415.0,0.4441091527872842,0,0.2494,0.0088,0.85
276.42,420.0,0.4441091527872842,0,0.2494,0.0088,0.75
276.42,430.0,0.4441091527872842,0,0.2494,0.0088,1.68
276.42,100.0,0.5399339303369077,0,0.2494,0.0088,180.05
276.42,105.0,0.5399339303369077,0,0.2494,0.0088,227.9
276.42,110.0,0.5399339303369077,0,0.2494,0.0088,170.0
276.42,115.0,0.5399339303369077,0,0.2494,0.0088,165.45
276.42,120.0,0.5399339303369077,0,0.2494,0.0088,153.2
276.42,125.0,0.5399339303369077,0,0.2494,0.0088,155.7
276.42,130.0,0.5399339303369077,0,0.2494,0.0088,150.2
276.42,135.0,0.5399339303369077,0,0.2494,0.0088,145.55
276.42,140.0,0.5399339303369077,0,0.2494,0.0088,140.8
276.42,145.0,0.5399339303369077,0,0.2494,0.0088,153.45
276.42,150.0,0.5399339303369077,0,0.2494,0.0088,131.05
276.42,155.0,0.5399339303369077,0,0.2494,0.0088,126.7
276.42,160.0,0.5399339303369077,0,0.2494,0.0088,121.2
276.42,165.0,0.5399339303369077,0,0.2494,0.0088,116.7
276.42,170.0,0.5399339303369077,0,0.2494,0.0088,111.85
276.42,175.0,0.5399339303369077,0,0.2494,0.0088,107.2
276.42,180.0,0.5399339303369077,0,0.2494,0.0088,102.05
276.42,185.0,0.5399339303369077,0,0.2494,0.0088,98.1
276.42,190.0,0.5399339303369077,0,0.2494,0.0088,93.5
276.42,195.0,0.5399339303369077,0,0.2494,0.0088,123.4
276.42,200.0,0.5399339303369077,0,0.2494,0.0088,83.8
276.42,205.0,0.5399339303369077,0,0.2494,0.0088,114.85
276.42,210.0,0.5399339303369077,0,0.2494,0.0088,74.65
276.42,215.0,0.5399339303369077,0,0.2494,0.0088,70.4
276.42,220.0,0.5399339303369077,0,0.2494,0.0088,66.5
276.42,225.0,0.5399339303369077,0,0.2494,0.0088,94.45
276.42,230.0,0.5399339303369077,0,0.2494,0.0088,56.65
276.42,235.0,0.5399339303369077,0,0.2494,0.0088,52.35
276.42,240.0,0.5399339303369077,0,0.2494,0.0088,48.75
276.42,245.0,0.5399339303369077,0,0.2494,0.0088,44.7
276.42,250.0,0.5399339303369077,0,0.2494,0.0088,41.1
276.42,255.0,0.5399339303369077,0,0.2494,0.0088,36.85
276.42,260.0,0.5399339303369077,0,0.2494,0.0088,33.15
276.42,265.0,0.5399339303369077,0,0.2494,0.0088,29.8
276.42,270.0,0.5399339303369077,0,0.2494,0.0088,27.15
276.42,280.0,0.5399339303369077,0,0.2494,0.0088,21.85
276.42,290.0,0.5399339303369077,0,0.2494,0.0088,15.85
276.42,300.0,0.5399339303369077,0,0.2494,0.0088,11.0
276.42,310.0,0.5399339303369077,0,0.2494,0.0088,8.5
276.42,320.0,0.5399339303369077,0,0.2494,0.0088,5.45
276.42,330.0,0.5399339303369077,0,0.2494,0.0088,3.65
276.42,340.0,0.5399339303369077,0,0.2494,0.0088,2.41
276.42,350.0,0.5399339303369077,0,0.2494,0.0088,1.57
276.42,360.0,0.5399339303369077,0,0.2494,0.0088,1.2
276.42,370.0,0.5399339303369077,0,0.2494,0.0088,0.84
276.42,380.0,0.5399339303369077,0,0.2494,0.0088,0.8
276.42,390.0,0.5399339303369077,0,0.2494,0.0088,0.8
276.42,400.0,0.5399339303369077,0,0.2494,0.0088,0.83
276.42,410.0,0.5399339303369077,0,0.2494,0.0088,0.74
276.42,420.0,0.5399339303369077,0,0.2494,0.0088,0.76
276.42,430.0,0.5399339303369077,0,0.2494,0.0088,0.74
276.42,440.0,0.5399339303369077,0,0.2494,0.0088,0.69
276.42,450.0,0.5399339303369077,0,0.2494,0.0088,0.71
276.42,460.0,0.5399339303369077,0,0.2494,0.0088,0.71
276.42,470.0,0.5399339303369077,0,0.2494,0.0088,0.55
276.42,480.0,0.5399339303369077,0,0.2494,0.0088,0.4
276.42,490.0,0.5399339303369077,0,0.2494,0.0088,0.3
276.42,155.0,0.6932535744163054,0,0.2494,0.0088,127.85
276.42,160.0,0.6932535744163054,0,0.2494,0.0088,123.25
276.42,170.0,0.6932535744163054,0,0.2494,0.0088,114.0
276.42,195.0,0.6932535744163054,0,0.2494,0.0088,90.5
276.42,200.0,0.6932535744163054,0,0.2494,0.0088,86.45
276.42,210.0,0.6932535744163054,0,0.2494,0.0088,77.9
276.42,215.0,0.6932535744163054,0,0.2494,0.0088,72.95
276.42,220.0,0.6932535744163054,0,0.2494,0.0088,68.55
276.42,225.0,0.6932535744163054,0,0.2494,0.0088,64.1
276.42,230.0,0.6932535744163054,0,0.2494,0.0088,59.85
276.42,235.0,0.6932535744163054,0,0.2494,0.0088,57.8
276.42,255.0,0.6932535744163054,0,0.2494,0.0088,40.7
276.42,265.0,0.6932535744163054,0,0.2494,0.0088,33.85
276.42,270.0,0.6932535744163054,0,0.2494,0.0088,30.35
276.42,275.0,0.6932535744163054,0,0.2494,0.0088,27.1
276.42,280.0,0.6932535744163054,0,0.2494,0.0088,24.05
276.42,285.0,0.6932535744163054,0,0.2494,0.0088,21.45
276.42,290.0,0.6932535744163054,0,0.2494,0.0088,19.0
276.42,295.0,0.6932535744163054,0,0.2494,0.0088,16.85
276.42,300.0,0.6932535744163054,0,0.2494,0.0088,14.4
276.42,305.0,0.6932535744163054,0,0.2494,0.0088,12.4
276.42,310.0,0.6932535744163054,0,0.2494,0.0088,11.35
276.42,315.0,0.6932535744163054,0,0.2494,0.0088,9.1
276.42,320.0,0.6932535744163054,0,0.2494,0.0088,7.75
276.42,325.0,0.6932535744163054,0,0.2494,0.0088,6.75
276.42,330.0,0.6932535744163054,0,0.2494,0.0088,5.45
276.42,335.0,0.6932535744163054,0,0.2494,0.0088,4.6
276.42,340.0,0.6932535744163054,0,0.2494,0.0088,3.75
276.42,345.0,0.6932535744163054,0,0.2494,0.0088,3.1
276.42,350.0,0.6932535744163054,0,0.2494,0.0088,2.92
276.42,355.0,0.6932535744163054,0,0.2494,0.0088,2.42
276.42,360.0,0.6932535744163054,0,0.2494,0.0088,1.91
276.42,370.0,0.6932535744163054,0,0.2494,0.0088,1.75
276.42,375.0,0.6932535744163054,0,0.2494,0.0088,1.34
276.42,380.0,0.6932535744163054,0,0.2494,0.0088,1.06
276.42,390.0,0.6932535744163054,0,0.2494,0.0088,1.06
276.42,410.0,0.6932535744163054,0,0.2494,0.0088,0.75
276.42,450.0,0.6932535744163054,0,0.2494,0.0088,0.74
276.42,125.0,0.9423979960453266,0,0.2494,0.0088,150.15
276.42,130.0,0.9423979960453266,0,0.2494,0.0088,175.5
276.42,135.0,0.9423979960453266,0,0.2494,0.0088,180.9
276.42,140.0,0.9423979960453266,0,0.2494,0.0088,144.25
276.42,145.0,0.9423979960453266,0,0.2494,0.0088,139.45
276.42,150.0,0.9423979960453266,0,0.2494,0.0088,134.85
276.42,155.0,0.9423979960453266,0,0.2494,0.0088,139.0
276.42,160.0,0.9423979960453266,0,0.2494,0.0088,125.55
276.42,165.0,0.9423979960453266,0,0.2494,0.0088,121.35
276.42,170.0,0.9423979960453266,0,0.2494,0.0088,116.55
276.42,175.0,0.9423979960453266,0,0.2494,0.0088,112.0
276.42,180.0,0.9423979960453266,0,0.2494,0.0088,107.3
276.42,185.0,0.9423979960453266,0,0.2494,0.0088,170.0
276.42,190.0,0.9423979960453266,0,0.2494,0.0088,98.4
276.42,195.0,0.9423979960453266,0,0.2494,0.0088,94.45
276.42,200.0,0.9423979960453266,0,0.2494,0.0088,89.6
276.42,210.0,0.9423979960453266,0,0.2494,0.0088,80.55
276.42,220.0,0.9423979960453266,0,0.2494,0.0088,72.05
276.42,230.0,0.9423979960453266,0,0.2494,0.0088,64.15
276.42,240.0,0.9423979960453266,0,0.2494,0.0088,56.3
276.42,250.0,0.9423979960453266,0,0.2494,0.0088,48.7
276.42,260.0,0.9423979960453266,0,0.2494,0.0088,41.9
276.42,270.0,0.9423979960453266,0,0.2494,0.0088,36.75
276.42,280.0,0.9423979960453266,0,0.2494,0.0088,29.55
276.42,290.0,0.9423979960453266,0,0.2494,0.0088,24.2
276.42,300.0,0.9423979960453266,0,0.2494,0.0088,19.5
276.42,310.0,0.9423979960453266,0,0.2494,0.0088,15.5
276.42,320.0,0.9423979960453266,0,0.2494,0.0088,11.95
276.42,330.0,0.9423979960453266,0,0.2494,0.0088,9.2
276.42,340.0,0.9423979960453266,0,0.2494,0.0088,8.45
276.42,350.0,0.9423979960453266,0,0.2494,0.0088,5.2
276.42,360.0,0.9423979960453266,0,0.2494,0.0088,3.8
276.42,370.0,0.9423979960453266,0,0.2494,0.0088,2.74
276.42,380.0,0.9423979960453266,0,0.2494,0.0088,2.02
276.42,390.0,0.9423979960453266,0,0.2494,0.0088,1.52
276.42,400.0,0.9423979960453266,0,0.2494,0.0088,1.27
276.42,410.0,0.9423979960453266,0,0.2494,0.0088,1.13
276.42,420.0,0.9423979960453266,0,0.2494,0.0088,0.99
276.42,430.0,0.9423979960453266,0,0.2494,0.0088,0.93
276.42,440.0,0.9423979960453266,0,0.2494,0.0088,1.15
276.42,450.0,0.9423979960453266,0,0.2494,0.0088,1.05
276.42,460.0,0.9423979960453266,0,0.2494,0.0088,0.95
276.42,470.0,0.9423979960453266,0,0.2494,0.0088,0.81
276.42,480.0,0.9423979960453266,0,0.2494,0.0088,0.79
276.42,490.0,0.9423979960453266,0,0.2494,0.0088,0.78
276.42,500.0,0.9423979960453266,0,0.2494,0.0088,0.77
276.42,520.0,0.9423979960453266,0,0.2494,0.0088,0.42
276.42,135.0,1.5365116168529926,0,0.2494,0.0088,153.8
276.42,140.0,1.5365116168529926,0,0.2494,0.0088,149.3
276.42,145.0,1.5365116168529926,0,0.2494,0.0088,144.6
276.42,150.0,1.5365116168529926,0,0.2494,0.0088,140.35
276.42,155.0,1.5365116168529926,0,0.2494,0.0088,182.0
276.42,160.0,1.5365116168529926,0,0.2494,0.0088,130.95
276.42,165.0,1.5365116168529926,0,0.2494,0.0088,127.25
276.42,170.0,1.5365116168529926,0,0.2494,0.0088,122.05
276.42,175.0,1.5365116168529926,0,0.2494,0.0088,113.0
276.42,180.0,1.5365116168529926,0,0.2494,0.0088,113.9
276.42,185.0,1.5365116168529926,0,0.2494,0.0088,109.65
276.42,190.0,1.5365116168529926,0,0.2494,0.0088,105.45
276.42,195.0,1.5365116168529926,0,0.2494,0.0088,101.25
276.42,200.0,1.5365116168529926,0,0.2494,0.0088,97.35
276.42,205.0,1.5365116168529926,0,0.2494,0.0088,93.05
276.42,210.0,1.5365116168529926,0,0.2494,0.0088,88.95
276.42,215.0,1.5365116168529926,0,0.2494,0.0088,85.15
276.42,220.0,1.5365116168529926,0,0.2494,0.0088,80.95
276.42,225.0,1.5365116168529926,0,0.2494,0.0088,77.2
276.42,230.0,1.5365116168529926,0,0.2494,0.0088,73.2
276.42,235.0,1.5365116168529926,0,0.2494,0.0088,69.75
276.42,240.0,1.5365116168529926,0,0.2494,0.0088,65.95
276.42,245.0,1.5365116168529926,0,0.2494,0.0088,62.4
276.42,250.0,1.5365116168529926,0,0.2494,0.0088,58.8
276.42,255.0,1.5365116168529926,0,0.2494,0.0088,55.85
276.42,260.0,1.5365116168529926,0,0.2494,0.0088,51.75
276.42,265.0,1.5365116168529926,0,0.2494,0.0088,49.0
276.42,270.0,1.5365116168529926,0,0.2494,0.0088,45.45
276.42,280.0,1.5365116168529926,0,0.2494,0.0088,39.6
276.42,290.0,1.5365116168529926,0,0.2494,0.0088,34.0
276.42,300.0,1.5365116168529926,0,0.2494,0.0088,29.05
276.42,310.0,1.5365116168529926,0,0.2494,0.0088,24.65
276.42,320.0,1.5365116168529926,0,0.2494,0.0088,20.7
276.42,330.0,1.5365116168529926,0,0.2494,0.0088,17.25
276.42,340.0,1.5365116168529926,0,0.2494,0.0088,14.2
276.42,350.0,1.5365116168529926,0,0.2494,0.0088,11.5
276.42,360.0,1.5365116168529926,0,0.2494,0.0088,9.35
276.42,370.0,1.5365116168529926,0,0.2494,0.0088,7.45
276.42,380.0,1.5365116168529926,0,0.2494,0.0088,6.05
276.42,390.0,1.5365116168529926,0,0.2494,0.0088,4.8
276.42,400.0,1.5365116168529926,0,0.2494,0.0088,3.9
276.42,410.0,1.5365116168529926,0,0.2494,0.0088,3.1
276.42,420.0,1.5365116168529926,0,0.2494,0.0088,2.85
276.42,430.0,1.5365116168529926,0,0.2494,0.0088,2.03
276.42,440.0,1.5365116168529926,0,0.2494,0.0088,1.88
276.42,450.0,1.5365116168529926,0,0.2494,0.0088,1.64
276.42,460.0,1.5365116168529926,0,0.2494,0.0088,1.44
276.42,470.0,1.5365116168529926,0,0.2494,0.0088,1.41
276.42,480.0,1.5365116168529926,0,0.2494,0.0088,1.27
276.42,490.0,1.5365116168529926,0,0.2494,0.0088,1.96
276.42,500.0,1.5365116168529926,0,0.2494,0.0088,0.7
276.42,520.0,1.5365116168529926,0,0.2494,0.0088,0.63
68.27,44.0,0.022480131568940603,0.0059,0.3724,0.0088,47.0
68.27,44.5,0.022480131568940603,0.0059,0.3724,0.0088,23.4
68.27,45.0,0.022480131568940603,0.0059,0.3724,0.0088,24.2
68.27,49.5,0.022480131568940603,0.0059,0.3724,0.0088,20.5
68.27,50.0,0.022480131568940603,0.0059,0.3724,0.0088,15.7
68.27,54.5,0.022480131568940603,0.0059,0.3724,0.0088,14.6
68.27,55.0,0.022480131568940603,0.0059,0.3724,0.0088,11.32
68.27,59.0,0.022480131568940603,0.0059,0.3724,0.0088,21.4
68.27,59.5,0.022480131568940603,0.0059,0.3724,0.0088,10.5
68.27,60.0,0.022480131568940603,0.0059,0.3724,0.0088,8.1
68.27,64.5,0.022480131568940603,0.0059,0.3724,0.0088,4.6
68.27,65.0,0.022480131568940603,0.0059,0.3724,0.0088,2.8
68.27,69.5,0.022480131568940603,0.0059,0.3724,0.0088,1.05
68.27,70.0,0.022480131568940603,0.0059,0.3724,0.0088,0.34
68.27,74.0,0.022480131568940603,0.0059,0.3724,0.0088,19.1
68.27,74.5,0.022480131568940603,0.0059,0.3724,0.0088,1.75
68.27,75.0,0.022480131568940603,0.0059,0.3724,0.0088,0.2
68.27,79.5,0.022480131568940603,0.0059,0.3724,0.0088,1.5
68.27,80.0,0.022480131568940603,0.0059,0.3724,0.0088,0.19
68.27,84.0,0.022480131568940603,0.0059,0.3724,0.0088,14.7
68.27,85.0,0.022480131568940603,0.0059,0.3724,0.0088,1.65
68.27,89.0,0.022480131568940603,0.0059,0.3724,0.0088,11.0
68.27,89.5,0.022480131568940603,0.0059,0.3724,0.0088,0.25
68.27,90.0,0.022480131568940603,0.0059,0.3724,0.0088,0.75
68.27,95.0,0.022480131568940603,0.0059,0.3724,0.0088,1.25
68.27,99.0,0.022480131568940603,0.0059,0.3724,0.0088,5.3
68.27,109.0,0.022480131568940603,0.0059,0.3724,0.0088,1.17
68.27,110.0,0.022480131568940603,0.0059,0.3724,0.0088,3.2
68.27,49.5,0.11830490911856414,0.0059,0.3724,0.0088,21.0
68.27,54.5,0.11830490911856414,0.0059,0.3724,0.0088,15.6
68.27,59.5,0.11830490911856414,0.0059,0.3724,0.0088,11.3
68.27,64.5,0.11830490911856414,0.0059,0.3724,0.0088,6.4
68.27,65.0,0.11830490911856414,0.0059,0.3724,0.0088,2.0
68.27,69.5,0.11830490911856414,0.0059,0.3724,0.0088,2.5
68.27,74.5,0.11830490911856414,0.0059,0.3724,0.0088,1.15
68.27,34.5,0.29078950870788656,0.0059,0.3724,0.0088,36.0
68.27,35.0,0.29078950870788656,0.0059,0.3724,0.0088,31.3
68.27,49.5,0.29078950870788656,0.0059,0.3724,0.0088,21.1
68.27,50.0,0.29078950870788656,0.0059,0.3724,0.0088,22.0
68.27,59.5,0.29078950870788656,0.0059,0.3724,0.0088,12.3
68.27,64.5,0.29078950870788656,0.0059,0.3724,0.0088,7.8
68.27,65.0,0.29078950870788656,0.0059,0.3724,0.0088,6.7
68.27,69.5,0.29078950870788656,0.0059,0.3724,0.0088,5.7
68.27,70.0,0.29078950870788656,0.0059,0.3724,0.0088,1.23
68.27,74.5,0.29078950870788656,0.0059,0.3724,0.0088,4.7
68.27,75.0,0.29078950870788656,0.0059,0.3724,0.0088,1.45
68.27,79.5,0.29078950870788656,0.0059,0.3724,0.0088,2.15
68.27,80.0,0.29078950870788656,0.0059,0.3724,0.0088,0.95
68.27,84.5,0.29078950870788656,0.0059,0.3724,0.0088,1.05
68.27,85.0,0.29078950870788656,0.0059,0.3724,0.0088,1.05
68.27,90.0,0.29078950870788656,0.0059,0.3724,0.0088,0.65
68.27,95.0,0.29078950870788656,0.0059,0.3724,0.0088,1.8
68.27,100.0,0.29078950870788656,0.0059,0.3724,0.0088,3.95
68.27,105.0,0.29078950870788656,0.0059,0.3724,0.0088,3.4
68.27,49.5,0.5399339303369077,0.0059,0.3724,0.0088,22.5
68.27,54.5,0.5399339303369077,0.0059,0.3724,0.0088,17.3
68.27,55.0,0.5399339303369077,0.0059,0.3724,0.0088,13.8
68.27,64.5,0.5399339303369077,0.0059,0.3724,0.0088,9.4
68.27,65.0,0.5399339303369077,0.0059,0.3724,0.0088,9.4
68.27,69.5,0.5399339303369077,0.0059,0.3724,0.0088,6.0
68.27,74.5,0.5399339303369077,0.0059,0.3724,0.0088,3.0
68.27,75.0,0.5399339303369077,0.0059,0.3724,0.0088,3.0
68.27,79.5,0.5399339303369077,0.0059,0.3724,0.0088,4.5
68.27,80.0,0.5399339303369077,0.0059,0.3724,0.0088,2.6
248.83,247.5,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,5.0
248.83,250.0,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,2.0
248.83,252.5,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,1.05
248.83,255.0,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,0.85
248.83,257.5,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,2.0
248.83,260.0,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,2.2
248.83,265.0,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,2.15
248.83,270.0,0.0033151760590158946,0.013999999999999999,0.3083,0.0088,2.15
248.83,220.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,30.8
248.83,230.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,21.6
248.83,237.5,0.022480131568940603,0.013999999999999999,0.3083,0.0088,14.7
248.83,240.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,12.4
248.83,242.5,0.022480131568940603,0.013999999999999999,0.3083,0.0088,9.7
248.83,245.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,7.4
248.83,247.5,0.022480131568940603,0.013999999999999999,0.3083,0.0088,5.4
248.83,250.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,4.0
248.83,252.5,0.022480131568940603,0.013999999999999999,0.3083,0.0088,3.9
248.83,255.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,2.45
248.83,257.5,0.022480131568940603,0.013999999999999999,0.3083,0.0088,1.65
248.83,260.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,0.9
248.83,262.5,0.022480131568940603,0.013999999999999999,0.3083,0.0088,0.65
248.83,265.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,1.25
248.83,270.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,2.25
248.83,280.0,0.022480131568940603,0.013999999999999999,0.3083,0.0088,0.1
248.83,235.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,17.4
248.83,240.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,13.3
248.83,245.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,8.9
248.83,250.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,5.3
248.83,255.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,3.3
248.83,260.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,1.95
248.83,265.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,1.5
248.83,270.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,1.35
248.83,280.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,0.2
248.83,285.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,0.3
248.83,295.0,0.041645087078865314,0.013999999999999999,0.3083,0.0088,2.25
248.83,240.0,0.060810042588790025,0.013999999999999999,0.3083,0.0088,13.5
248.83,245.0,0.060810042588790025,0.013999999999999999,0.3083,0.0088,10.2
248.83,250.0,0.060810042588790025,0.013999999999999999,0.3083,0.0088,6.9
248.83,255.0,0.060810042588790025,0.013999999999999999,0.3083,0.0088,4.3
248.83,260.0,0.060810042588790025,0.013999999999999999,0.3083,0.0088,3.4
248.83,275.0,0.060810042588790025,0.013999999999999999,0.3083,0.0088,1.6
248.83,280.0,0.060810042588790025,0.013999999999999999,0.3083,0.0088,2.5
248.83,250.0,0.07997499809871474,0.013999999999999999,0.3083,0.0088,8.5
248.83,260.0,0.07997499809871474,0.013999999999999999,0.3083,0.0088,4.4
248.83,270.0,0.07997499809871474,0.013999999999999999,0.3083,0.0088,2.95
248.83,275.0,0.07997499809871474,0.013999999999999999,0.3083,0.0088,2.0
248.83,280.0,0.07997499809871474,0.013999999999999999,0.3083,0.0088,1.8
248.83,290.0,0.09913995360863943,0.013999999999999999,0.3083,0.0088,2.55
248.83,300.0,0.09913995360863943,0.013999999999999999,0.3083,0.0088,2.3
248.83,310.0,0.09913995360863943,0.013999999999999999,0.3083,0.0088,2.2
248.83,320.0,0.09913995360863943,0.013999999999999999,0.3083,0.0088,2.15
248.83,330.0,0.09913995360863943,0.013999999999999999,0.3083,0.0088,2.15
248.83,200.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,51.9
248.83,230.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,24.7
248.83,240.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,17.4
248.83,250.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,10.6
248.83,260.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,5.5
248.83,270.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,2.95
248.83,280.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,1.9
248.83,290.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,1.85
248.83,300.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,2.35
248.83,310.0,0.11830490911856414,0.013999999999999999,0.3083,0.0088,2.25
248.83,195.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,74.28
248.83,200.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,45.4
248.83,210.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,47.5
248.83,230.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,26.7
248.83,240.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,19.5
248.83,250.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,13.0
248.83,260.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,7.5
248.83,270.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,4.5
248.83,280.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,2.95
248.83,290.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,1.4
248.83,300.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,2.7
248.83,310.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,2.1
248.83,320.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,1.15
248.83,330.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,1.56
248.83,340.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,2.9
248.83,360.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,2.5
248.83,370.0,0.194964731158263,0.013999999999999999,0.3083,0.0088,0.95
248.83,210.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,53.5
248.83,240.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,24.5
248.83,250.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,19.2
248.83,260.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,13.2
248.83,270.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,10.7
248.83,280.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,6.7
248.83,290.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,5.0
248.83,300.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,3.2
248.83,310.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,2.85
248.83,320.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,2.25
248.83,340.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,2.75
248.83,380.0,0.4441091527872842,0.013999999999999999,0.3083,0.0088,0.8
248.83,115.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,133.5
248.83,120.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,140.5
248.83,140.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,107.9
248.83,150.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,98.0
248.83,160.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,88.9
248.83,170.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,98.7
248.83,175.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,75.6
248.83,180.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,89.5
248.83,190.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,62.5
248.83,195.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,59.0
248.83,200.0,0.5399339303369077,0.013999999999999999,0.3083,0.0088,56.8
